id,Title,Content
21,"YUNUS EMRE VE GÖNÜL","<!-- wp:paragraph -->
<p>YUNUS EMRE VE GÖNÜL</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Gönül bizim en eski kelimelerimizden biridir. ""Orhun Âbideleri"" yahut ""Kutadgu Bilig"" gibi gerek İslâmiyet öncesi gerekse İslâmiyet sonrası ilk yazılı kaynaklarımızda ""köngül"" şeklinde geçen bu kelime lafız ve mânâ olgunluğuna Anadolu coğrafyasında kavuşmuştur.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Türkçede bir kelimenin mânâ derinliği o kelimenin ana unsur olarak kullanıldığı atasözü ve deyimlerin sayısıyla doğru orantılıdır. Yani bir kelimeyle ne kadar çok atasözü ve deyim oluşmuşsa söz konusu kelime o ölçüde mânâ zenginliğine sahip demektir.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Türk diline bu açıdan baktığımızda en çok atasözü ve deyimin ""Gönül""le ilgili olduğunu görürüz: ""Gönül gözü, gönül dili, gönül kitabı, gönül evi, gönül kapısı, gönül şehri, gönül yolu, gönül eri, gönül bağı, gönül birliği, gönül terazisi, gönül yapmak, gönül kazanmak, gönülden sevmek vb. deyimler yahut ""Gönül Allah'ın evidir."", ""Gönül yapmak Kâbe yapmaktır."", ""Gönül bir sırça saraydır, kırılırsa yapılmaz."", ""Gönül eri, baş üzere yeri."", ""Gönül Kâbe'dir."", ""Gönül kimi severse güzel odur."", ""Gönül yıkan Tanrı'ya ermez."", ""Gönülden gönle yol vardır…"" gibi atasözleri, Türk kültüründe ""gönül""e ne kadar çok değer verildiğini gösterir ki bütün bu ifadelerin temelinde çoğunlukla Yunus ve Yunus Divanı vardır.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;İşte size Yunus'tan gönülle ilgili doyumluk olmasa da tadımlık birkaç beyit ve mısra:""Gönül Çalab'ın tahtı//Çalab gönüle bahtı//İki cihan bed-bahtı//Kim gönül yıkar ise.""</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>“İstemegil Hak'ı ırak gönüldedir Hakk'a durak.""Bir kez gönül yıktın ise bu kıldığın namaz değil//Yetmiş iki millet dahı elin yüzin yumaz değil.""Gönül pası yunmayınca namaz edâ olmayısar.""</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>        Ak sakallı bir koca bilmez ki hali nice//Emek vermesin hacca bir gönül yıkar ise.""Yunus Emre der hoca gerekse var bin hacca//Hepsinden iyice bir gönüle girmektir.""</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Ben gelmedim dâvî için benim işim sevi için//Dostun evi gönüllerdir gönüller yapmaya geldim Giderdim gönlümden kini, kin tutanların yoktur dini.""</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p> Bu beyit ve mısralardan anlıyoruz ki Yunus'a göre Allah'ın tahtı/durağı gönüldür. Dolayısıyla gönül yıkmak/kırmak Kâbe'yi yani Beytullah'ı (Allah'ın evi) yıkmaktır. Bir gönül kazanmaksa bin hacca bedeldir. İnsanın üstü başı temiz değilken kıldığı namaz nasıl caiz olmazsa aynı şekilde gönül kirini yumadan kılınan namazlar da makbul sayılmaz.Yunus Emre için, sevgi ve barış vardır. Çünkü düşmanlık yapanların, kin tutanların dini yoktur.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <strong>Kalp Kırmak Suya Yazı Yazmaya Benzer</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; İmam-ı Rabbani hazretleri buyuruyor ki: Kalp, Allah’u Teâlâ’nın komşusudur ve kalbin O’na yakın olduğu kadar hiçbir şey yakın değildir. Mümin olsun, asi olsun, hiçbir insanın kalbini incitmemelidir. Çünkü asi olan komşuyu da korumak lazımdır. Sakınınız, sakınınız, kalp kırmaktan pek sakınınız! Allah’u Teâlâ’yı en ziyade inciten küfürden sonra, kalp kırmak gibi büyük günah yoktur. Çünkü, Allah’u Teâlâ’ya ulaşan şeylerin en yakın olanı kalptir.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Seyyid Abdülhakim Arvasi hazretlerinin vasiyetnamesinin son satırı ise şöyledir:</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>“Hiç kimsenin kalbini incitmeyin. Müminin kalbi Allah c.c.'ın evidir.”</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; NEDEN KIRAR BİR İNSAN BİR DİĞERİNİ!!!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;Kırmak kolaydır da ondan. Kırınca bütün sorumluluklarından kurtulursun. Artık zaman ayırman, sıkıntılarını paylaşman gerekmez. Zorlu hayat yolculuğunda tutunacağı bir dal değilsindir bundan sonra. Neden kırar insan bir diğerini? Kırmak kendini haklı çıkarır da ondan. Arkanı dönüp gönül huzuruyla o bunu hak etti dersin. Zaten çoktan beri canımı sıkıyordu. Bardağı taşıran son damlaydı dersin. Arkanı dönüp gidersin. Oysa sevmek, önemsemek öyle midir? Ne çok yorar insanı. Artık iki kişilik düşünürsün. Kim bilir hangi sebepten öyle davrandı der bin bir bahane bulursun onun adına.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Bir taraftan da kendini ikna edersin aslında olup biteni birazda hak ettiğine dair.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Sevmek iki kişilik düşlemektir. Kırmak, kırılmaksa tek kişiliktir. Kendini düşünür, hiç hak etmediğine karar verir karşındakine kinleniverirsin. Ve kin kalp kırmanın uyuduğu mağaradır. Derinden uyanır öfke ve kırar karşısındakini. Hiç düşünmeden.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Bir kere düşününce fark edecektir karşısındakinin de tıpkı kendi gibi korkuları, acıları yalnızlıkları olduğunu. Tıpkı kendi gibi ağlayıp güldüğünü. Mesela acıkınca onunda başının döndüğünü, kâbuslar görüp ter içinde uyandığını annesini çok sevip babasından ölümüne korktuğunu. Bir an hatırlasak bunları kırarken o kadar pervasız olur muyduk dersiniz.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Neden kırar insan bir diğerini? Hangi sebeptir bir kalp kırmayı haklı çıkaran? Düşünce farklılıkları mı? Hayat tarzındaki ince ayrım farkları mı? Eve geç gelmek ya da geç uyumak mı? Ya da ne bileyim hoşumuza gitmeyen bir sözcük mü? Bir kitap içeriği ya da bir konunun ana fikri mi? Gece yatağa uyanıp gözlerimizi kapadığımızda sabah uyanacağımızın garantisi var mıdır sizce. Ve en son kırdığımız insanı görmeme ihtimalimiz ne kadar yüksektir hiç düşündünüz mü? Hangi sebep iki damla gözyaşından daha önemlidir. Hayat iki damla gözyaşı kadar kısayken. Bırakalım herkes farklı düşünsün farklı yaşasın. Biz duruşumuzu belirleyip kalbimizde merhamet çoğaltalım.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Neden kırar bir insan diğerini. Böylesine ortakken acılarımız. Kalp kırmak suya yazı yazmaya benzer, kalbi yeniden kazanmaksa gece güneşin doğmasına..</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Sen suya yazı yazmasını başardın, şimdi otur da güneşin doğmasını bekle..!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Ne kalp kırıp suya yazı yazmaya çalışalım, nede kırdığımız kalbi kazanacağız diye gece</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>güneşin doğmasını bekleyelim. (Gerçi ne kadar beklesek de gece güneş doğmaz.)</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Bilmelisin ki; Karşındakini kırmamak ve inançlarını savunmak arasında çizginin nereden geçtiğini bulmak zor.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Bilmelisin ki; Ne kadar yakın olursa olsunlar en iyi arkadaşlar da ara sıra üzebilir. Onları affetmek gerekir.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Bilmelisin ki; Bazen başkalarını affetmek yetmiyor. Bazen insanin kendisini affedebilmesi gerekiyor.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Bilmelisin ki; Yüreğiniz ne kadar kan ağlarsa ağlasın dünya sizin için dönmesini durdurmuyor.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Bilmelisin ki; Şartlar ve olaylar, kim olduğumuzu etkilemiş olabilir. Ama ne olduğumuzdan kendimiz sorumluyuz.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Bilmelisin ki; İki kişi münakaşa ediyorsa, bu birbirlerini sevmedikleri anlamına gelmez. Etmemeleri de sevdikleri anlamına gelmez.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Bilmelisin ki; Her problem kendi içinde bir fırsat saklar. Ve problem, fırsatın yanında cüce kalır.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Bilmelisin ki; Sevgiyi çabuk kaybediyorsun, pişmanlığın uzun yıllar sürüyor …</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Hz. Mûsâ (as) bir gün: “Yâ Rab! Seni nerede arayayım?” diye niyazda bulunmuştu.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Allâhu Teâlâ: “Beni kalbi kırıkların yanında ara!” buyurdu.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Kalbi Kırık, kendindeki kudreti bilse dehşetten kendisi de korkardı. Belki de ben neymişim der Firavunlaşırdı. Kalp kıran; kendi aleyhine kurulan saatli bombayı bilse kablo kesmek için o kalbe secde ederdi. Bunu bilen kırık kalp beddua etmez; bunu bilen kırıcı, özürde gecikmez!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Kul Hakkı adına parasal ve maddi konularda acayip hassas insanımız. Kimse kimsenin kuruşuna girmek istemiyor. Ya Kalp Hakkı? Bir söz, bir bakış, bir burun kıvırma, bir dokundurma veya laf sokmayla kırılan Kalbin Hakkı? Hangi kuruşla, hangi hediyeyle, hangi malla onarılabilir?!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Kırdığın Kalpten yayılan negatif- yıkıcı enerjinin neler yapabildiğini hiç düşündün mü? Hangi Dua, hangi Ayet, hangi zikir korur seni bundan? İnsanlar, yaşadıkları belaların hikmetini Kalp ekseninde ciddi ciddi sorgulasalardı, en ağır sınavları için dahi “Hak etmişim” derlerdi…</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Sınav yaşayan hemen şunu söyler; “Kimseye kötülüğüm olmadı, hep hayra koştum.” Bunu demek kolay. “Kimseyi değil sözle, zihnen bile aşağılamadım, kendimi üstün görmedim kimseden yüksünmedim” diyebilir misin? Aklından geçti sadece? Akıldan geçeni Allah duymaz, o kişi sezmez öyle mi? “Gizlediğinizi de açığa vurduğunuzu da bilir Allah” ayetinin bir yönü de kalbin yaydığı frekansların sistemde işleme girdiğinin ifşasıdır. Ve unutma ki; biz ne kadar gizlersek gizleyelim, her kalp sevildiğini de bilir itildiğini de! Değer verildiğini de sezer önemsenmediğini de!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>“Beni kalbi kırıkların yanında ara!” buyurdu Allah! İlaç, şifa, muhabbet, pozitif enerji; Cemal mi aradın? Onlarda! Yıkım, yanış, çöküntü, kayıp mı yaşadın? Celal mi püskürdü üstüne? Yine onlarda! Define de çöp de orada! Kötü koku da Misk de! Kalbini de Kalpleri de önemsemek gerek! O zaman haydi şimdi özür zamanı. </p>
<!-- /wp:paragraph -->"
34,"SON YAPRAK, ÜMİT VE MERHAMET","<!-- wp:paragraph -->
<p>New York’un düşük kiraları nedeniyle sanatçılarla dolu olan Greenwich mahallesinde üç katlı bir binanın en üst katına Mayıs ayının bir günü Sue ve Johnsy adında resimle uğraşan iki genç kız taşınırlar. Amerika’nın iki ayrı ucundan gelmişler ve bir restoranda tesadüfen tanışmışlardır. Onların bir alt katında da başyapıtı olacak bir resim çizme hayaline tutunarak yaşayan Behrman adında yaşlı bir ressam oturmaktadır.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Kasım ayında mahallede zatürree salgını olur. Hastalananlar arasında Johnsy’de vardır. Muayeneye gelen doktor durumunun iyi olmadığını, yaşama şansının az olduğunu söyler. Bu da onun moralinin çok yüksek olmasına bağlıdır ama zaten karamsar bir kişiliğe sahip olan Johnsy ümitsizliğe kapılır ve durumunu kabullenir. Pencere kenarındaki yatağında yatar, arkadaşı Sue’nun tüm moral verme çabalarına rağmen gittikçe kötüye gider. Karşı duvarda yapraklarının çoğu dökülmüş bir asma vardır. Johnsy onun yapraklarını sayarak oyalanır ve bir gün Sue’ye “Çok hızlı dökülüyor yapraklar. Artık hepsini tek tek sayabiliyorum. Asmanın son yaprağı düştüğünde ben de öleceğim” der. Sue bu fikrin saçmalığını ne kadar vurgulasa da ikna olmaz yapraklar birer birer döküldükçe Johnsy kötüleşir. Sue sık sık ziyaret ettiği alt kat komşularına da durumu anlatır.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Nihayet bir gün son bir yaprak kalır duvarda. Johnsy artık son anlarını yaşıyor gibidir. Yarın sabaha çıkmayacağını düşünür. Ertesi sabah yaprağın hala düşmediğini görür. Bir sonraki sabah da. Böyle böyle geçerken günler ziyarete gelen doktor durumunun iyiye gittiği müjdesini verir. Sonra alt kata ineceğini yaşlı ressam Behrman’ın da zatürre olduğunu söyler.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Ertesi gün öğleden sonra Sue odaya gelir. Arkadaşı artık iyice iyileşmiş yatakta oturarak örgü örmektedir. Kötü bir haber verir. Durumu ağırlaşarak hastaneye kaldırılan ressam komşuları hastalığı yenememiş ve ölmüştür. Hastalığa nasıl yakalandığını da anlatır.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Yaşlı Behrman ölmeden birkaç gün önce gecenin ayazında elinde boyaları, paleti ve bir merdivenle dışarı çıkmış ve o gece düştüğünü gördüğü son yaprağın olduğu yere denk gelecek şekilde duvara gerçeğinden ayırt etmesi zor bir yaprak çizmiştir. Johnsy’nin hayata tutunmasını sağlayan bu yaprak onun başyapıtıdır bir hayatı kurtarmış ama belki kendi hayatına mal olmuştur.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>O. Henry’nin Son yaprak (The last leaf) isimli öyküsü özetle böyle.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Bu öyküden pek çok metafor üretebilirsiniz. Burada sadece şunu demek istiyoruz:</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>O son yaprağı çizecek birilerine ihtiyaç duyacağımız zamanlarımız olacaktır. Bir bakın etrafınıza kimler çizerdi sizin için o yaprağı, böyle naif düşünceler kimlerin aklına gelirdi..</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Hah, işte onlara iyi sarılın. &nbsp;Gerektiğinde sizi hayata bağlayacak son yaprağınız olabilecek o insanları, ne olursa olsun ne yaparsa yapsın sakın bırakmayın...&nbsp; (O. Henry)</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>İnsanı hayata bağlayan ona hayat sevinci veren her şey ümidin ta kendisidir. Ki son yaprak ümidi Johnsy’u hayata bağlamıştır. &nbsp;Ümit edebiliyorsak varız. Ümidin kandilleri hala yanıyorsa hayata tutunuyoruz. Gözlerimiz kötü yönleri, kulaklarımız kötü sözlere odaklanıyor. Ümit ve iyimserlik duygusuna sahip olan insanlar ise yakınmak yerine eyleme geçiyorlar. Bu güzel insanların en güzel özelliği kendi duygusal ihtiyaçlarının daha fazla farkında olmaları ve hayatın getirdiği olumsuzluklara takılıp kalmamalarıdır. Dolayısıyla bahane bulmayan, mazeret üretmeyen insanlar hayatı güzelleştirirken, kendini başarısız görenler olumsuzluğu dış sebeplere atfediyorlar ki bu durum kafamızı kuma gömmekten başka bir şey değildir.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;Kendi eksikleriyle yüzleşip kendilerini geliştirebilen insanlar günümüz Türkiye'sinde pek sevilmiyor. Özellikle bazı tutucu kesimler hayat döngüsü içinde herkesin yerinde kalmasını ve kimsenin kimseyi şaşırtmamasını istiyor. Oysa hayat akıp giden bir ırmak gibi her dönemeçte suyunu çoğaltıyor ve tazeliyor. Ümit sahipleri hayattan öğrenebilen insanlardır. Öteki sesleri dinleyebilmek öteki sesleri içine alarak zenginleşmek ve gelişmek insanın tekâmülü için olmazsa olmazıdır. Ümidi diri tutan şeylerden biri de yeryüzünde merhametin varlığıdır. Merhamet bir başkasının ıstırabına kendini açmaktır ve ıstırabı dindirme arzusudur. Merhamet birilerine bir şeyler vermek değildir, her insanın eşit ölçüde değerli sayıldığı bir dünyada merhamet göstermenin kabul edilebilir yegâne biçimi iki tarafında ortaya bir şey koyduğunu hissedebilmesi, iki tarafında birbirine kulak vermesini gerektirir. Yani karşımızdaki insanı bir insan olarak tanımak, onu anlamak ve onun tarafından anlaşılmak merhametle mümkün olabilir.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Merhamet, kendine dışarlıklı sayana elini uzatmak ve onu konuşma halkasının içine almaktır. Ümit ve merhamet “Bir düş kuruyoruz” diyebilmektir. Soluduğumuz havayı zehirleyen ve bizi birbirimize düşman kırmak isteyen zalimlere karşı inat merhamettir. Çünkü zalimlik, ötekini utandırarak, aşağılayarak, onun saygınlığını ayaklar altına alarak haklarını değersizleştirerek zulmünü icra eder. Merhamet, insan onur ve saygınlığının kirlenmesine karşı durmaktır.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Artık iyiliği de iyileştirmemiz, tedavi etmemiz gereken bir zamana geldik. Ekranlara baktığımızda hep kötülük görüyoruz. Hayatın karanlık ve kasvetli dehlizlerine ruhun alçaldığı yerleri görüyoruz. Basın ve medya kötülüğü abartarak sadece kötülükten ibaret bir dünyayı gözümüze sokuyor. Oysa merhamet ve rikkatin hüküm sürdüğü, sevginin varlığı ışıklandırdığı bir dünya da var ve aslında bardağın yarısı dolu. Hayata bakma biçimimiz, olayları ve insanları nasıl gördüğümüz, hayatı nasıl bir seyir ile izleyeceğimizin rotasını da çizebilir. Bazen bizim resimlerimiz varacağımız yerin neresi olacağını belirler. Bazen de elimizde olmayanı kontrol edemediğimiz nedenlerle bizi hayal bile edemediğimiz bir menzile ulaştırır. İyimserler, kendisini daha güçlü algılar ve hayatın fırtınalarına karşı koyabilecek bir direnç ve sağlamlığa sahip olduğunu düşünür. Rüya görür, hayal kurar.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;Büyük eylem adamları; tarih yapanlar, haksızlığı eliyle ve diliyle değiştirebilenler genellikle iyimserler arasından çıkmıştır. Hayat, herkesi zorlar ve bu zorlanma durumlarıyla başa çıkabilecek bir yaşama hünerimiz varsa risk alır ve sorunları çözeriz.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>İyimserlik, hayatın dizginlerini ele alınabildiğini, insanın başına gelenlere müdahale edebilir bir varlık olduğunu kabullenmektir.&nbsp; İyimser bir tutuma sahip olan insanlarda belirgin özelliklerinden biri de bu kişilere kendi duygusal ihtiyaçlarının daha fazla farkında olmaları ve hayatın getirdiği olumsuzluklara fazla takılmamalıdır. Bu kişiler olumsuzluklarla baş edebilecek duygusal becerilere daha fazla sahiptirler. Her şeyden önce kendi sağlamlıklarına güvenirler. Bu bakış açısı da onların bardağı boş tarafını değil, dolu tarafını görmelerine yardımcı olur. Kötümserler ise olumsuz bir durumla karşılaştıklarında kendi iç dengelerini sürdürmekte zorlanabilirler. Bu nedenle endişe, kaygı gibi olumsuz duygu durumlarında daha uzun süre kalırlar. Bu da onların giderek daha kötümser olmalarına yol açar.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Peki, bu alışkanlıklar ne zaman başlıyor. Bu sorunun cevabı hayatın ilk yıllarında kendisi ailesi, büyük anne - büyük baba ve bakıcısı gibi kişiler tarafından çocuğun çevresi ile ilgili ilk temel fikir ve duyguların oluştuğu dönemde yaşanmaktadır. Soyut ve somut kavramları bilmeyen çocuk yaşadıklarını kontrol edemez böylece iyi ve kötü arasında içsel resimler oluşturur. Pek çok olumlu duygunun yanında olumsuz duyguları yaşayan çocuk ayakta kalmayı öğrenemezse içsel resimlerde oluşturduğu öfke, endişe, üzüntü gibi olumsuz duygulara hâkim olur. Yapılan araştırmalarda erken dönemde oluşan bu içsel temsilcilerin yetişkinlikte de tutarlı kaldığını ve bizim ötekine bağlanma ilişki kurma biçimimizi belirlediğini göstermiştir.&nbsp; Zira bir insan bütün dünyayı çocukluğunun ayazında yediği soğukla tanıyor.&nbsp; Her görüntü ve duygu o soğuğun ruhunda açtığı yarıklardan içeri girerek kendisini tanıtıyor. Pek çoğumuzun hayali veya gerçek güçler tarafından incitildiğimizin bir yolunu bulup intikam almamız gerektiğini düşünüyoruz.&nbsp; Kendimizi kötü hissetmemizi sağlayacak şeyleri cımbızla seçiyor, bunlar için öfke duyuyor ve nefretle kavruluyoruz.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Merhamet sahipleri diğerinin yaşadığı ıstırapları ne kadar acı verici olduğunu tahayyül edebilen insanlardır. Merhamet sahipleri ötekinin acısıyla acı duyan ve onun ıstırabını dindirmeye soyunan soylulardır ve adalet ancak merhametle kaimdir. Etrafımızda ızdırap çeken insanlarla nasıl ilgilendiğimiz, kalbimizi onların iniltisine ne derece açtığımız ruhumuzun ve içinde yaşadığımız topluma ne ölçüde sağlıklı olduğunun bir aynasıdır. Merhamet bizi son yaprak gibi ızdırap çeken insana götürür.</p>
<!-- /wp:paragraph -->

<!-- wp:image {""id"":37,""sizeSlug"":""full"",""linkDestination"":""none""} -->
<figure class=""wp-block-image size-full""><img src=""https://www.ugurkantekin.com.tr/wp-content/uploads/2023/01/indir.jpg"" alt="""" class=""wp-image-37""/></figure>
<!-- /wp:image -->"
